Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
3,11,Sunday,No,20.007565,31.48642489274422,1279.7676519875174,1,On,Off,2.468582710462351,64.28715250973889
3,13,Monday,Yes,29.998671,52.897290706108706,1178.600947533651,6,On,Off,25.97100278409835,92.54653795522455
3,14,Sunday,No,24.863329585410476,33.63338559872519,1696.5424801407307,4,Off,On,28.161396519900016,77.84186648222317
3,6,Thursday,No,23.730381282372306,37.7988359603944,1369.542198719454,8,On,Off,29.965327,74.32664648295071
3,10,Thursday,Yes,26.44122716889563,56.025964781504655,1367.9307500559287,9,On,On,5.744280206561949,94.86816962882924
3,23,Monday,Yes,21.761798574036387,49.085735764454625,1395.7230490078095,7,On,Off,20.10077680993766,83.00885857653829
3,0,Saturday,Yes,23.776002508432317,34.324030554155875,1096.5040449137618,6,Off,Off,14.73457205469623,83.30509400237298
3,1,Wednesday,Yes,29.998671,36.390942103599635,1337.954307399047,9,On,Off,24.097383805928132,94.80522281683233
3,8,Tuesday,Yes,21.040615214417585,57.15085128755496,1779.5784035267798,2,Off,On,14.023750973355646,73.90215000426166
3,19,Monday,Yes,26.16606482535214,55.24816460737179,1409.3879771252584,0,On,On,27.79261112664989,89.94158392582
3,2,Monday,No,25.662948733755226,30.348999857259024,1685.3107212683071,1,On,Off,22.565626835962966,75.40267273828562
3,23,Tuesday,Yes,24.799615556612064,42.90117250941557,1999.982252,4,On,On,25.389020156494826,76.65072955557716
3,13,Tuesday,Yes,29.998671,50.729419977340825,1598.113274871883,2,Off,Off,5.516371072710163,80.41407275443576
3,17,Saturday,No,27.090972570988622,44.67232122506917,1391.7640038339175,4,Off,Off,25.656595368165682,84.49844657923589
3,6,Friday,Yes,26.371800709542402,39.53919824550426,1292.9602031555635,9,On,On,21.940878694678076,65.8246484205823
3,5,Saturday,No,21.107365195566707,54.68733200059859,1828.4247138867145,1,Off,Off,2.476348750149556,58.03557212418223
3,12,Wednesday,Yes,21.894844221901195,57.873902290238135,1611.2013289661518,3,Off,Off,24.275482779460248,71.12713032655958
3,3,Thursday,Yes,27.18989612771552,57.51783051393963,1644.503256431533,4,Off,Off,12.991804437202262,85.84123864179138
3,18,Sunday,Yes,23.200203356588563,36.79055881559984,1168.1383288030172,5,Off,Off,28.805064084514065,69.12618474228869
3,9,Friday,No,20.007565,42.850591623651994,1599.6347113842323,7,On,Off,20.712134538600186,69.30076907361332
3,12,Thursday,Yes,21.14129671912251,48.52252461704172,1597.2549009854934,7,On,On,12.046369187529207,56.51695673958868
3,19,Tuesday,No,23.186452393472326,52.65007974754028,1815.337382648498,6,On,On,28.397396278875696,70.4790858412501
3,12,Tuesday,Yes,28.78035514429009,43.44116013230333,1544.9853331494921,1,Off,On,0.006642,86.6057845851359
3,22,Wednesday,No,23.377932996011026,38.68105297304021,1529.1973078869762,9,Off,On,4.858832292858175,68.95992932095538
3,0,Friday,No,22.26169874064554,42.51440786815231,1556.0734458783948,9,On,Off,18.160975659945272,75.7896324616896
3,16,Monday,Yes,22.13386798498122,30.015975,1247.346634415695,9,On,On,6.50205498924243,83.09939852737237
3,11,Friday,No,20.038219197797787,52.584964345083534,1439.6179736413042,2,On,On,22.444933740886466,71.61839891824991
3,19,Tuesday,No,23.49087462182159,30.015975,1355.3300328715536,1,On,Off,25.35129162877392,65.21522132283181
3,1,Tuesday,Yes,21.094283319098615,46.7728214508487,1539.3675694617925,5,On,On,29.965327,69.618131282172
3,1,Saturday,No,25.956649301630044,45.90694722457734,1207.7023346100696,6,Off,Off,2.498979237003705,88.04100034684515
3,17,Thursday,Yes,23.779579063013887,41.52873270101864,1367.5519691990091,2,Off,Off,7.476114402244187,84.85625878034679
3,10,Thursday,No,24.218958128162235,59.969085,1387.613315816083,5,On,Off,16.81139226917868,79.95958826717951
3,6,Tuesday,No,24.52007017634133,56.67081000019549,1745.710390773359,4,On,Off,13.753070695406407,75.67743808855374
3,6,Saturday,No,20.007565,50.694990360448045,1954.8216667594952,4,On,Off,15.283685626822553,79.09243297275914
3,9,Thursday,No,28.849262123339884,30.015975,1867.3542370191626,7,Off,On,13.906273472239377,94.52533434396793
3,9,Sunday,Yes,20.309967219460976,50.19739759225125,1999.982252,2,On,On,10.072763030321024,63.41646559857098
3,19,Tuesday,No,22.687016633816295,45.494615422773784,1150.7731676216931,2,On,Off,20.275129422658573,66.75507765821669
3,23,Tuesday,Yes,23.140953482180247,59.969085,1860.071841403203,9,Off,On,17.045284971937438,71.98778788879402
3,11,Friday,No,29.998671,36.76576919164982,1000.512661,2,Off,On,26.13327800391549,80.23156274428027
3,7,Monday,No,20.827952791140774,55.6447570332215,1497.5474816531255,8,Off,On,19.330867598919305,70.17980606300324
3,10,Wednesday,No,20.007565,42.253880253367385,1797.820013180245,0,Off,Off,29.965327,69.78808920585847
3,16,Monday,Yes,29.644322236741637,42.14868089717352,1466.6944504772957,2,Off,Off,10.900332526210445,83.33163403591611
3,2,Friday,No,23.85588823384093,50.97256659820737,1382.836248813041,0,Off,On,0.006642,69.45293030093785
3,8,Thursday,Yes,24.345241185763232,37.09440318509427,1572.3252668031973,2,Off,On,13.593381486959224,81.77096222217423
3,19,Monday,No,27.440304058295983,33.96917103782485,1219.7257914107267,3,On,Off,0.006642,79.25248861225445
3,5,Thursday,No,22.987727801503265,44.75691781914689,1342.342335445347,8,Off,On,4.472836634688285,81.92719771637724
3,11,Tuesday,Yes,23.476776307968123,49.61862897245749,1763.281647959043,0,Off,On,0.006642,78.83438422643445
3,11,Monday,No,29.998671,43.17474991531273,1295.5355219589396,5,Off,Off,21.51363450940143,93.12360981087176
3,5,Saturday,Yes,26.75353705588543,48.90976926981401,1204.5554879273504,4,On,On,1.979297745213219,72.97223049810619
3,9,Wednesday,No,29.684229484661387,30.015975,1760.7375799934791,3,Off,Off,13.654654199934175,82.3324239401727
3,12,Friday,No,22.996825464005884,57.21041899070595,1720.7160108749483,4,Off,On,10.276076375160955,82.99697122823589
3,1,Monday,Yes,23.739438282973335,36.4451047376756,1354.0745772600546,7,On,Off,24.9981400332683,82.70783896612474
3,12,Monday,No,26.824755957727728,48.137689880536186,1135.4987391996415,3,Off,Off,0.006642,79.34563346025415
3,10,Wednesday,No,27.10943776650795,57.613175961209976,1898.8494502491797,6,On,On,18.98725422697122,77.09001415251021
3,1,Friday,No,21.51257082430352,59.969085,1069.7553808382918,7,Off,Off,10.558788578894534,76.35534082769314
3,11,Saturday,Yes,25.07269617676325,54.098259970453,1738.9927226403001,9,On,On,11.840830275192081,72.45003956260176
3,8,Monday,No,23.698292172471447,44.31194233659648,1416.432822935637,7,On,On,24.32017177914841,85.59901113766335
3,22,Sunday,No,25.674398511115957,45.65852873928408,1397.3436796280223,7,Off,Off,17.62946437474553,69.85138442607919
3,13,Sunday,Yes,25.087340595261114,50.87810565654954,1407.9487170472014,6,On,On,8.062109621463536,77.02049089656244
3,7,Saturday,No,28.07363494567725,45.58062414345495,1723.4035015268094,9,Off,Off,21.61978934403689,74.38948306497973
3,19,Monday,Yes,22.794264028648758,38.14332301299457,1321.9006922165556,2,On,On,27.78661673745478,69.37438599948806
3,1,Saturday,Yes,24.203611774627277,34.27409191713784,1508.2557552426656,3,Off,On,3.2890969282045335,68.8388238136291
3,11,Saturday,Yes,23.177379467372408,37.93291275880715,1334.701169242215,7,Off,Off,16.15972174583799,90.06738116672798
3,21,Saturday,No,29.998671,59.969085,1000.512661,0,On,On,6.226992233685251,75.78651816197926
3,20,Monday,No,26.257585294378075,42.88378927264999,1738.2873252702989,6,Off,Off,7.232514475302624,85.10805234288758
3,5,Thursday,Yes,23.00111427115631,30.015975,1202.5272735293418,3,On,Off,6.994918902169647,88.26583838848654
3,8,Friday,Yes,20.66356551857892,33.70355985493611,1421.6002734936148,0,Off,On,21.451958923410167,78.67263247564219
3,6,Wednesday,Yes,25.530727256669355,30.015975,1654.0703122902567,4,On,Off,28.55408372164629,76.71773568117426
3,8,Wednesday,No,24.769327242319733,48.88138646796575,1043.7208688159271,7,On,Off,23.176377552096902,56.18851938905514
3,1,Saturday,Yes,26.264346540493182,51.62652608411562,1464.0205687945243,5,Off,On,13.712226824321432,68.99397026338698
3,3,Friday,No,24.962814206223634,45.76910021758334,1412.510694254688,7,On,Off,7.81523521430523,68.7448584017278
3,21,Tuesday,No,24.036638409978515,51.6434118639127,1168.5960218758512,6,On,On,29.60203443696219,65.78329018061888
3,17,Monday,No,29.83909352594219,59.969085,1897.9877168733085,5,Off,On,27.634707519225977,78.2469881988407
3,13,Tuesday,Yes,20.007565,59.969085,1059.2728560379,2,Off,Off,24.8550901952991,67.43363754920097
3,16,Thursday,Yes,20.007565,55.08384984543914,1656.1432099843091,7,Off,On,1.2017707924114909,53.263278
3,18,Saturday,No,23.03713719326816,48.57527004402673,1723.730454428658,8,On,On,9.432115222115742,82.05063779896635
3,1,Saturday,No,29.998671,44.17618304708884,1891.8285720419954,2,Off,Off,1.8187699246976274,82.47274944779063
3,12,Tuesday,No,20.007565,53.41834693428356,1620.275147951559,4,Off,On,0.006642,72.58190398071163
3,22,Sunday,No,29.998671,57.67521438931783,1873.278968212221,7,Off,On,24.497218866291384,93.51391262989796
3,16,Tuesday,Yes,20.172383170632852,53.51244907731573,1554.75863930643,6,Off,On,8.48392741002954,59.90234204176426
3,5,Tuesday,Yes,24.523490281737057,30.015975,1723.8516190364896,1,On,Off,12.10540668955287,85.86267588016274
3,1,Tuesday,No,29.998671,53.62401063300845,1572.7228978393105,4,On,Off,25.489124391353254,79.2183525084797
3,9,Friday,No,20.615637463658906,56.101430176961834,1488.016362756721,5,Off,On,7.446300759498874,81.42303545012767
3,20,Sunday,Yes,28.227238295400408,48.8867484782656,1447.4907928343607,2,On,Off,20.761720586013734,93.23449937575326
3,4,Thursday,Yes,27.90375821581441,36.049613126433684,1393.4215453418988,1,On,Off,0.5300176301369368,73.26473561768654
3,10,Friday,No,21.50889536825729,50.6111230839245,1610.9294089394714,5,Off,On,29.965327,80.25377635606968
3,11,Tuesday,Yes,27.44870287322406,39.13088679178378,1195.470051426969,7,On,On,6.111783501126637,79.70711491115577
3,19,Thursday,No,28.872191828427063,33.45564915382265,1835.4234268714295,2,Off,On,7.794137938945286,88.21754299475016
3,4,Wednesday,No,29.096863860420395,41.76578087885394,1006.9141681722156,5,Off,Off,9.014690910666532,67.06918377754698
3,4,Friday,No,20.007565,46.984570189745654,1673.180064221669,0,Off,On,14.58125127484009,65.8015723411102
3,9,Tuesday,No,26.977303402865935,51.45772629623989,1665.5659405478434,6,Off,Off,6.629239038246797,81.01911361222223
3,22,Saturday,No,26.86312484427421,41.87419120081966,1705.094438606921,0,On,Off,1.9628399305375384,76.44558421446538
3,6,Monday,No,22.77567013369357,34.32915607388006,1629.7171613404842,9,On,Off,22.84012539028044,59.14185651532279
3,13,Friday,No,27.307957945108594,59.969085,1879.6909686818633,0,Off,Off,13.530344869694916,87.63921842968061
3,21,Thursday,No,21.482189349893385,30.015975,1360.7160500837754,1,Off,Off,0.006642,74.63793259224431
3,13,Thursday,Yes,22.16886718665443,52.42338422896119,1495.1494735095916,7,On,Off,24.93629828660955,72.70068672387549
3,12,Thursday,No,25.318698136697442,51.877865422227806,1039.6045902836368,5,On,On,0.006642,77.35279796157153
3,16,Thursday,Yes,28.71528289550629,30.015975,1030.912699209665,9,Off,On,1.1989425304546097,85.99879526415565
3,4,Saturday,Yes,25.691278323663514,55.21861996044665,1202.1241517983026,6,Off,On,0.08630068197751228,95.1401053557829
3,0,Friday,Yes,26.830110727561785,35.79177729887367,1109.8640291592883,5,Off,On,21.40634749160927,79.4377292908387
3,1,Thursday,Yes,26.452246794059818,43.99933256992008,1386.3789781023897,7,Off,Off,29.965327,91.45208198886925
3,18,Wednesday,Yes,29.027742654339853,44.44049477760062,1000.512661,5,Off,On,0.006642,83.41200807443361
3,12,Saturday,No,24.196963950299697,36.85448425105497,1735.9021180985997,0,On,Off,24.376121572182527,79.59827643894592
3,7,Sunday,Yes,25.813084960106604,39.01117500613674,1960.2037928085183,7,On,Off,0.006642,87.37070958399836
3,10,Thursday,Yes,26.71925501452216,41.63938215011874,1962.138726047923,1,Off,Off,11.225812567963807,81.26027174890923
3,14,Sunday,No,28.10204760325629,55.97097707938368,1439.6759463377186,9,On,On,18.0857174640172,73.84214797990975
3,12,Sunday,Yes,20.007565,38.35696087932817,1782.9463927020329,0,Off,On,9.94251256140454,53.263278
3,7,Monday,No,27.60837982894753,48.81801505506549,1894.1285790979912,2,Off,Off,17.10672965183186,85.44411379636657
3,18,Saturday,No,29.841869540665144,32.2830163335694,1799.4015002342287,9,On,On,19.761381384396756,91.83747711079958
3,9,Sunday,No,21.501159063718184,35.46485931867309,1606.423245628981,0,On,On,29.965327,72.61188731718669
3,3,Friday,Yes,26.450317600394754,50.17519038257838,1000.512661,6,On,On,18.85485518761355,70.98207743966209
3,23,Monday,Yes,21.82414284717884,49.63128725802138,1215.14028471642,2,On,Off,20.563433347408626,69.5872568487099
3,17,Friday,No,20.717261870007697,47.19090388653176,1890.7581610943455,7,On,On,25.06752275807404,73.82969404120634
3,2,Wednesday,Yes,29.151540986106173,42.208279308773655,1767.6647571538358,4,Off,Off,15.817667825029943,77.57629682552279
3,22,Friday,Yes,23.502452154783075,30.015975,1000.512661,8,Off,Off,10.636428335919744,83.44166789551957
3,4,Tuesday,Yes,24.902119488846125,43.191294475485655,1646.229886591095,9,On,Off,5.184582756042968,79.8130742519447
3,7,Friday,No,29.161834866363666,37.28569082200214,1722.710324308885,4,Off,Off,27.46898918766017,75.77584869931236
3,23,Saturday,Yes,21.34395037958501,47.72586327019605,1440.4714920842746,5,On,Off,8.343732156057824,75.86849293383676
3,13,Tuesday,No,20.007565,51.914167755402076,1675.162872473484,1,On,On,17.759545049348752,70.25807550414687
3,2,Friday,Yes,20.533305119754573,59.969085,1379.5474465922402,2,Off,Off,14.097734766368019,71.5122036390382
3,17,Sunday,Yes,24.9919599590044,33.33868136322795,1426.671906094121,2,On,Off,5.142197303710899,91.21000074323175
3,20,Friday,Yes,25.762557503384862,51.09626997337103,1265.1590744523705,9,Off,On,14.017704383673601,80.68784122035369
3,1,Monday,Yes,20.007565,47.431132804031705,1612.2317991365778,0,On,On,17.187918777687138,77.65525065839945
3,9,Saturday,No,29.998671,50.37766610711168,1289.1701798571314,7,Off,On,0.006642,91.3572437948662
3,1,Wednesday,No,22.048000389169438,48.33602367651148,1709.9744351432566,9,Off,Off,3.535215626334563,69.33108411636634
3,18,Sunday,No,20.007565,40.30157460764219,1749.429145926023,6,Off,On,29.965327,62.84342852450534
3,9,Monday,No,25.00623750616588,59.969085,1610.5251447504925,6,On,On,21.560668238057858,54.75099245758853
3,16,Saturday,No,23.77481242006989,43.17216284068379,1760.6896555666488,9,On,On,13.293977861797053,71.19342316330844
3,1,Wednesday,No,25.588253402368842,55.56817874358517,1630.7215384750116,6,On,On,29.965327,71.20227041604656
3,2,Tuesday,Yes,20.007565,30.015975,1532.1104242863446,2,Off,Off,27.18166639268813,70.4996905629488
3,4,Tuesday,No,25.728998789402475,43.98769142133543,1789.8786582634561,5,On,On,12.63646867255676,72.7115551392556
3,5,Wednesday,No,22.260748131225547,33.16981307680282,1462.943548566956,3,On,On,5.351311434040824,74.01888731723083
3,13,Tuesday,Yes,21.2581220348659,44.24847679807238,1469.975085183662,9,On,On,9.801639115663797,68.10712747879703
3,3,Friday,Yes,29.44031977623727,46.89190722856301,1385.9925121906988,0,Off,On,7.304030931854154,75.36524715967585
3,21,Saturday,No,20.69148416255427,51.87782706566163,1294.7406899419693,5,On,Off,10.250435786996862,64.43113138512742
3,5,Wednesday,Yes,24.535702641510586,51.44301904477633,1243.4586350488214,0,On,On,5.241631496434916,66.05129933744001
3,18,Thursday,No,23.969207991585712,31.136211971725807,1501.5047853702276,2,Off,On,12.614438541478709,72.7547572970877
3,10,Tuesday,Yes,29.998671,50.413095512531434,1099.1980562913407,6,On,On,0.4274217645225056,70.47706636609819
3,10,Sunday,No,29.998671,35.63573451643325,1278.206506173443,2,Off,On,17.261438707996387,83.69465520643182
3,3,Monday,No,20.078362863164745,38.811354404431,1020.1603820010841,6,On,On,1.9696400189743546,81.58681863205658
3,18,Saturday,No,21.00318088814252,51.89994948208807,1142.1585933516437,5,On,On,29.965327,70.23974701704041
3,10,Saturday,No,21.96978771914602,58.3970383781418,1848.440834015496,9,Off,On,29.965327,83.79953141546437
3,11,Thursday,No,29.70334208562849,52.020604330978806,1139.5217615851448,5,On,Off,0.006642,89.81595045566218
3,8,Wednesday,No,21.770647677646718,41.06145783893612,1660.3716255961074,1,Off,On,22.592146568474377,67.81179896863513
3,22,Sunday,Yes,29.998671,38.513364809125314,1361.9034211204237,9,Off,Off,24.36502501594239,87.80392915306794
3,4,Tuesday,Yes,24.305476782998234,44.26292396517551,1732.169679884348,2,Off,On,27.627917139231382,60.48946886548019
3,10,Tuesday,No,21.493704418482608,40.531108569403,1507.469212427097,4,Off,Off,17.19733873931586,71.01993496303848
3,15,Saturday,No,29.998671,34.37348133151927,1904.3834484474605,9,On,On,20.67769107581124,82.9361213038981
3,9,Thursday,No,23.857180801064196,30.015975,1000.512661,8,On,Off,23.324626161994715,70.28269565218383
3,2,Monday,No,24.581718876482952,32.63706933971487,1295.556323366301,5,Off,Off,1.7639347486210077,71.75136050151936
3,19,Sunday,No,21.770954295577653,48.07210842223676,1695.2902113253278,3,On,On,29.700378684670476,73.41788424402672
3,2,Friday,No,21.75652716765885,44.46616296467602,1543.4346591559715,0,Off,Off,24.15911554085862,82.18151316383175
3,4,Tuesday,Yes,27.577071616700692,30.015975,1031.0573918103257,6,On,On,21.668521147917932,75.86287149795348
3,10,Monday,No,21.707874301717663,38.62996534692754,1451.2526780734859,3,On,On,15.523359911166787,64.20064426898698
3,10,Sunday,Yes,23.362484435588684,33.27788821459817,1000.512661,8,On,Off,28.689982914237408,99.20112
3,18,Thursday,Yes,28.345986401910007,43.563562561583566,1484.8767605745572,2,Off,On,12.019441186809892,74.27561385589689
3,0,Monday,Yes,23.18238548832678,59.969085,1853.0149209664335,6,Off,On,19.047515830587223,69.22858908755636
3,11,Sunday,No,26.812457037758175,49.27703191486563,1470.7327628961627,9,On,Off,1.7588805537283605,90.68312712769269
3,18,Sunday,No,20.007565,42.965953569000774,1000.512661,0,On,On,15.115651723593247,73.04144888660745
3,1,Sunday,Yes,25.97661662228902,54.90812282821917,1678.8381898816617,6,On,On,25.536328190137578,87.71940401279784
3,0,Monday,Yes,20.786670300080026,57.388489273809526,1000.512661,0,On,Off,24.295942625165974,84.9136634403337
3,17,Thursday,Yes,24.04731593227284,42.327362392763135,1275.419855176388,9,On,On,20.0354967938978,72.68265303677249
3,12,Sunday,Yes,20.007565,45.735299647961575,1209.60627619488,2,On,On,19.772347622085565,72.43988102140506
3,14,Tuesday,Yes,22.113912411143957,33.157935259899766,1999.982252,8,On,On,27.6342867895112,78.1396910262123
3,14,Saturday,No,25.9987109975649,43.272345576818566,1876.2039912410944,8,Off,On,21.134122089168898,71.73539989070957
3,23,Tuesday,Yes,23.3756145782841,47.66596894962314,1989.845685923954,5,On,Off,11.79877076990378,88.85439975463925
3,1,Friday,No,24.298820108079276,35.41502373607311,1830.3268897282278,3,On,On,28.2422145450746,89.57647867063457
3,21,Sunday,No,27.240134996181194,59.969085,1867.757481718334,0,Off,On,19.675906139753128,78.10459752633506
3,14,Friday,Yes,29.998671,44.06546846737618,1439.2714404970075,2,On,Off,0.006642,69.54361988940786
3,6,Saturday,No,29.998671,59.969085,1069.9856933584333,6,On,Off,19.20103757451203,79.42771451042805
3,5,Friday,Yes,20.007565,50.22841730341079,1068.7970523292524,8,Off,On,19.338156832339234,68.78911044867972
3,18,Wednesday,Yes,23.0874493664671,45.7746228334174,1585.310250505734,6,On,Off,29.256073729642715,69.89870777966506
3,16,Saturday,No,21.98822889549583,57.34829058955787,1507.4995394132093,1,Off,Off,22.7943563491259,75.79512911155976
3,2,Tuesday,Yes,24.12630445526786,47.58326029554092,1471.084918381,3,On,On,28.430274239121903,77.96570147718589
3,23,Saturday,No,27.816212361338817,52.394967799597794,1941.386648316963,4,On,On,7.2536879797974025,77.70351906380601
3,19,Friday,No,27.192835208500465,31.35787281621061,1445.680607391741,8,On,Off,23.404751684899654,72.83180081026234
3,15,Saturday,No,25.77775945771646,36.35677675107982,1000.512661,8,On,On,29.05614117184449,90.3258779872638
3,13,Saturday,No,24.041385422273507,37.95167049673072,1185.7523864654843,5,On,On,21.640093407739265,71.03514800280936
3,6,Friday,No,20.861754283554777,39.969870920664874,1796.04281890786,2,Off,On,21.212727908681707,69.18623637681665
3,8,Tuesday,Yes,28.037928396683935,59.969085,1611.1123742121597,3,Off,On,29.965327,82.86476952335126
3,5,Tuesday,Yes,22.108123720503542,40.33522765639419,1562.0662652754957,6,On,Off,12.774632435578027,85.80331960579274
3,17,Wednesday,Yes,20.007565,51.974691684214314,1623.7795286188518,8,Off,Off,18.426634988428617,69.3647408768787
3,23,Monday,No,24.858636328580264,55.193828354732744,1817.2721581522885,5,On,On,4.438585655099997,71.98301922070475
3,15,Tuesday,No,26.7119448402001,30.015975,1999.982252,1,Off,On,4.964075136230569,60.62787058072347
3,8,Friday,Yes,24.665993124957343,32.36893571430902,1358.731938442798,8,On,Off,13.703090839531782,69.86971586651842
3,3,Tuesday,No,20.007565,51.849245513148354,1751.4544196496818,5,On,Off,6.612802848183981,71.55908236643347
3,14,Friday,No,29.46569819414409,36.82811331748615,1999.982252,0,On,On,12.91680734711823,66.11088831652583
3,22,Wednesday,Yes,20.007565,41.65068619745568,1226.1975808897282,2,Off,On,12.581679344832255,69.65016745953788
3,3,Wednesday,No,21.51582657373841,50.175738347431746,1353.1998342069073,6,Off,On,1.9459960924692266,72.56314591702271
3,9,Friday,No,24.10893010648922,36.75187910637664,1649.8733800592397,3,Off,Off,21.73963732508913,91.40836469204442
3,23,Sunday,Yes,22.640906959828722,59.969085,1405.633587473287,2,Off,On,0.622029150308018,66.95208006361224
3,7,Sunday,No,29.672080085174933,42.05024196596651,1399.2629570001934,2,Off,Off,21.70971168462034,86.41360832759449
3,4,Tuesday,No,26.96659224947736,41.97275206007507,1320.629771896675,7,On,Off,16.317813802676604,77.91825885461022
3,5,Monday,Yes,21.61821313748169,52.540959424622564,1356.5401765150098,9,On,On,13.626267322249161,81.92394953886395
3,19,Friday,No,24.12919716518295,40.13273109754848,1819.0396869524673,3,Off,Off,9.988431432409133,80.6585858260308
3,14,Thursday,No,23.341691537451865,42.47119480255655,1711.1758534381775,8,On,Off,27.565385701809728,83.02842227965631
3,23,Monday,No,23.899848047196986,47.68699200192104,1235.9651002473454,6,Off,On,16.366625495961117,83.65553543063815
3,9,Monday,Yes,28.486322764171916,30.015975,1646.9742097036192,4,Off,Off,4.4808870526725855,73.55800523598303
3,6,Monday,No,20.358858463812435,36.452390273004625,1518.3585832765275,6,Off,Off,2.9626582716504144,55.70992647779552
3,23,Sunday,Yes,27.637241245314822,49.79895473840758,1075.5129947345,1,Off,Off,25.928547150078085,70.11071748716425
3,7,Saturday,No,29.998671,54.39104448585314,1743.155570059818,7,On,On,22.955015747968623,91.50116655331107
3,20,Saturday,Yes,21.613834955300764,46.59673459763294,1312.0007155366695,0,Off,Off,20.40035838175425,77.7091446428166
3,22,Monday,Yes,24.041738148326036,34.846965126180805,1000.512661,6,On,Off,12.678761050105638,82.99260381042927
3,12,Saturday,No,26.039027892949644,44.127857507706736,1069.6088838317241,7,On,On,22.467290033874722,89.36748562518515
3,15,Sunday,No,28.211922518405064,59.969085,1294.7164603658018,1,Off,Off,20.823432153627266,59.29560363019979
3,20,Friday,No,23.558865922184935,51.24647671073609,1050.5794121100741,3,On,On,29.965327,74.7098459837359
3,21,Thursday,No,20.09899707441125,35.569553203671255,1759.4144688211368,9,On,Off,29.965327,69.01711562791212
3,0,Tuesday,No,27.866240310830506,32.5192091480915,1172.2657242524274,7,Off,On,13.163211599341988,69.31493399740272
3,7,Sunday,No,27.504418497154393,42.64740189106423,1658.220151909136,8,On,Off,12.08183794384153,80.85302642543654
3,13,Sunday,No,29.998671,36.84663258116852,1844.5394847547132,8,Off,On,28.640280193648948,89.28106239085477
3,5,Monday,Yes,21.56514810117756,44.661005539147105,1586.0227580066155,6,Off,On,12.588835743255224,55.91146449831489
3,21,Monday,No,22.34996157850654,38.007899906588584,1431.5381306383547,5,Off,On,10.286772404868124,60.391660889054904
3,11,Tuesday,Yes,23.83981598049166,34.983287242332324,1787.1986870034636,4,Off,On,0.006642,75.23463971191394
3,13,Monday,No,26.155014536363296,59.969085,1449.9035978171828,8,Off,Off,20.37104724858704,79.57869302656499
3,3,Wednesday,No,29.998671,41.35341885419315,1670.658832832266,3,On,Off,16.600325319654928,81.44077080505377
3,3,Sunday,Yes,27.916532985553403,35.115871153495696,1381.9243718554662,5,Off,Off,26.54346095389963,76.40548942015052
3,14,Saturday,No,22.307588555417123,59.969085,1417.0892123772392,0,On,Off,19.514403590167642,75.91355876204841
3,4,Saturday,Yes,29.998671,46.143687183066376,1999.982252,0,On,On,10.372388358579983,77.17823091689507
3,12,Saturday,Yes,25.070467513057867,52.77715876261176,1668.4842952179304,6,On,On,3.7238200330465414,69.56513181859158
3,11,Monday,No,21.238263704653047,56.81634859091611,1751.7070041803654,8,On,On,29.965327,70.5730244146078
3,20,Thursday,Yes,24.623863197149632,55.91581407579716,1778.0584987863474,6,On,Off,25.437557904284926,84.5068231977568
3,18,Thursday,Yes,25.286671121966982,59.969085,1765.7567866707327,2,Off,Off,6.81630197763981,78.11082182844528
3,23,Saturday,Yes,22.107154167701243,34.05438559251376,1439.9672997413543,3,Off,Off,9.279877740270893,69.28636183879102
3,7,Wednesday,Yes,28.310266030781847,56.0760266663985,1457.713708408474,7,On,On,5.724952789432285,85.32009032337558
3,16,Thursday,Yes,22.254457585992753,54.52843501485699,1246.6294133112492,3,On,On,22.068313024317703,68.41280756999768
3,13,Wednesday,No,26.862682950064713,55.70474214498697,1990.7365281574994,2,On,On,16.746860264104956,74.75948093909608
3,20,Saturday,Yes,29.998671,47.292164379372814,1172.422919621129,8,Off,Off,16.663834582453035,87.70139263536404
3,13,Wednesday,Yes,25.923147117608938,30.015975,1577.1662343380015,6,Off,On,25.692633263046787,74.60231004995954
3,17,Saturday,No,25.546389155257906,53.9031092810033,1866.247259245287,0,On,Off,7.0723985035026,80.51830219287206
3,20,Wednesday,Yes,20.821957534308208,52.14403357305127,1433.5530040389717,7,Off,On,25.91336563754669,70.0701949744737
3,4,Thursday,Yes,27.66750597338682,59.969085,1695.7019296044712,2,Off,On,6.363572041491664,76.78923429461868
3,11,Thursday,Yes,29.241173299809084,41.76849231631304,1341.3875699978596,5,On,Off,29.061030099774264,84.60042145156883
3,14,Tuesday,Yes,20.007565,43.29208051952946,1139.7879851867294,9,Off,Off,13.480645324521369,64.26191120786092
3,5,Friday,No,21.230047703086164,56.49890801538922,1849.7209302414624,3,On,On,25.038779593892507,62.31779870134599
3,22,Wednesday,No,26.83711918994056,46.36461705899703,1352.2411340773263,8,On,Off,19.892088887884135,78.898703518725
3,17,Friday,No,28.247319886724902,43.19355265599398,1486.1659346668757,9,On,On,16.396230209321224,82.42162961945098
3,11,Wednesday,No,24.816464385369006,43.7583537657187,1600.0805198103785,3,Off,On,27.614234824538585,75.40177503293923
3,14,Friday,Yes,29.091173634552266,59.969085,1133.6030657965453,3,On,Off,13.944624386833693,75.63418133249431
3,18,Thursday,Yes,23.904102712241063,44.78508371356089,1000.512661,3,On,Off,24.62176250109627,82.6726137638571
